"SiteID","Year","eventid","precipitation","eventStart","eventEnd","rain_time"
"ARM",2016,2,0.008,2016-03-15 01:55:00,2016-03-15 02:30:00,36
"ARM",2016,4,0.011,2016-03-23 17:25:00,2016-03-23 18:25:00,61
"ARM",2016,6,0.034,2016-04-20 05:20:00,2016-04-20 11:20:00,361
"ARM",2016,10,0.011,2016-04-27 00:55:00,2016-04-27 04:45:00,231
"ARM",2016,12,0.033,2016-04-27 16:20:00,2016-04-27 18:50:00,151
"ARM",2016,14,0.033,2016-04-30 03:45:00,2016-04-30 09:45:00,361
"ARM",2016,16,0.025,2016-05-09 02:05:00,2016-05-09 07:45:00,341
"ARM",2016,18,0.01,2016-05-09 21:45:00,2016-05-09 23:20:00,96
"ARM",2016,20,0.016,2016-05-11 08:05:00,2016-05-11 08:50:00,46
"ARM",2016,26,0.012,2016-05-26 00:30:00,2016-05-26 02:30:00,121
"ARM",2016,28,0.051,2016-05-26 16:00:00,2016-05-26 19:25:00,206
"ARM",2016,30,0.007,2016-05-27 22:55:00,2016-05-28 02:45:00,231
"ARM",2016,36,0.021,2016-06-20 15:30:00,2016-06-20 17:30:00,121
"ARM",2016,38,0.016,2016-06-26 01:50:00,2016-06-26 02:55:00,66
"ARM",2016,42,0.007,2016-07-02 06:20:00,2016-07-02 10:35:00,256
"ARM",2016,44,0.021,2016-07-07 02:05:00,2016-07-07 05:40:00,216
"ARM",2016,46,0.029,2016-07-11 22:20:00,2016-07-12 00:35:00,136
"ARM",2016,48,0.056,2016-07-18 00:50:00,2016-07-18 05:50:00,301
"ARM",2016,50,0.009,2016-07-19 13:10:00,2016-07-19 13:35:00,26
"ARM",2016,56,0.018,2016-08-11 20:30:00,2016-08-11 23:40:00,191
"ARM",2016,60,0.026,2016-08-23 23:00:00,2016-08-23 23:40:00,41
"ARM",2016,66,0.019,2016-08-29 16:40:00,2016-08-29 23:10:00,391
"ARM",2016,72,0.016,2016-09-07 08:55:00,2016-09-07 11:25:00,151
"ARM",2016,74,0.012,2016-09-09 15:15:00,2016-09-09 18:20:00,186
"ARM",2016,76,0.01,2016-09-13 01:50:00,2016-09-13 02:30:00,41
"ARM",2016,80,0.047,2016-09-16 00:15:00,2016-09-16 02:20:00,126
"ARM",2016,82,0.051,2016-10-04 13:50:00,2016-10-04 22:30:00,521
"ARM",2016,84,0.008,2016-10-06 11:30:00,2016-10-06 19:30:00,481
"ARM",2016,88,0.014,2016-11-02 03:55:00,2016-11-02 04:40:00,46
"ARM",2016,90,0.008,2016-03-15 01:55:00,2016-03-15 02:30:00,36
"ARM",2016,92,0.011,2016-03-23 17:25:00,2016-03-23 18:25:00,61
"ARM",2016,94,0.034,2016-04-20 05:20:00,2016-04-20 11:20:00,361
"ARM",2016,98,0.011,2016-04-27 00:55:00,2016-04-27 04:45:00,231
"ARM",2016,100,0.033,2016-04-27 16:20:00,2016-04-27 18:50:00,151
"ARM",2016,102,0.033,2016-04-30 03:45:00,2016-04-30 09:45:00,361
"ARM",2016,104,0.025,2016-05-09 02:05:00,2016-05-09 07:45:00,341
"ARM",2016,106,0.01,2016-05-09 21:45:00,2016-05-09 23:20:00,96
"ARM",2016,108,0.016,2016-05-11 08:05:00,2016-05-11 08:50:00,46
"ARM",2016,114,0.012,2016-05-26 00:30:00,2016-05-26 02:30:00,121
"ARM",2016,116,0.051,2016-05-26 16:00:00,2016-05-26 19:25:00,206
"ARM",2016,118,0.007,2016-05-27 22:55:00,2016-05-28 02:45:00,231
"ARM",2016,124,0.021,2016-06-20 15:30:00,2016-06-20 17:30:00,121
"ARM",2016,126,0.016,2016-06-26 01:50:00,2016-06-26 02:55:00,66
"ARM",2016,130,0.007,2016-07-02 06:20:00,2016-07-02 10:35:00,256
"ARM",2016,132,0.021,2016-07-07 02:05:00,2016-07-07 05:40:00,216
"ARM",2016,134,0.029,2016-07-11 22:20:00,2016-07-12 00:35:00,136
"ARM",2016,136,0.056,2016-07-18 00:50:00,2016-07-18 05:50:00,301
"ARM",2016,138,0.009,2016-07-19 13:10:00,2016-07-19 13:35:00,26
"ARM",2016,144,0.037,2016-08-11 20:30:00,2016-08-11 23:45:00,196
"ARM",2016,148,0.026,2016-08-23 23:00:00,2016-08-23 23:40:00,41
"ARM",2016,154,0.019,2016-08-29 16:40:00,2016-08-29 23:10:00,391
"ARM",2016,160,0.016,2016-09-07 08:55:00,2016-09-07 11:25:00,151
"ARM",2016,162,0.012,2016-09-09 15:15:00,2016-09-09 18:20:00,186
"ARM",2016,164,0.01,2016-09-13 01:50:00,2016-09-13 02:30:00,41
"ARM",2016,168,0.047,2016-09-16 00:15:00,2016-09-16 02:20:00,126
"ARM",2016,170,0.051,2016-10-04 13:50:00,2016-10-04 22:30:00,521
"ARM",2016,172,0.008,2016-10-06 11:30:00,2016-10-06 19:30:00,481
"ARM",2016,176,0.014,2016-11-02 03:55:00,2016-11-02 04:40:00,46
"ARM",2017,8,0.02,2017-04-14 12:55:00,2017-04-14 14:15:00,81
"ARM",2017,12,0.008,2017-04-18 08:55:00,2017-04-18 09:40:00,46
"ARM",2017,18,0.018,2017-04-30 08:55:00,2017-04-30 17:00:00,486
"ARM",2017,22,0.028,2017-05-10 06:50:00,2017-05-10 11:10:00,261
"ARM",2017,24,0.05,2017-05-16 20:00:00,2017-05-17 15:35:00,1176
"ARM",2017,26,0.019,2017-05-18 22:25:00,2017-05-19 00:50:00,146
"ARM",2017,28,0.024,2017-05-19 21:40:00,2017-05-20 08:20:00,641
"ARM",2017,32,0.009,2017-05-27 09:10:00,2017-05-27 10:20:00,71
"ARM",2017,34,0.009,2017-06-02 03:40:00,2017-06-02 03:50:00,11
"ARM",2017,38,0.035,2017-06-14 00:10:00,2017-06-14 08:50:00,521
"ARM",2017,42,0.055,2017-06-16 20:50:00,2017-06-16 21:20:00,31
"ARM",2017,44,0.014,2017-06-23 00:40:00,2017-06-23 01:10:00,31
"ARM",2017,50,0.024,2017-08-15 10:10:00,2017-08-15 11:10:00,61
"ARM",2017,52,0.022,2017-08-16 10:20:00,2017-08-16 10:35:00,16
"ARM",2017,54,0.013,2017-08-20 02:40:00,2017-08-20 04:10:00,91
"ARM",2017,56,0.075,2017-08-21 02:20:00,2017-08-21 08:35:00,376
"ARM",2017,58,0.013,2017-08-21 18:05:00,2017-08-21 22:30:00,266
"ARM",2017,62,0.021,2017-09-16 22:35:00,2017-09-17 00:10:00,96
"ARM",2017,66,0.029,2017-09-25 12:50:00,2017-09-25 17:15:00,266
"ARM",2017,70,0.011,2017-10-02 03:10:00,2017-10-02 11:40:00,511
"ARM",2017,76,0.035,2017-10-06 21:45:00,2017-10-07 11:05:00,801
"ARM",2017,78,0.016,2017-10-10 02:55:00,2017-10-10 05:30:00,156
"ARM",2017,80,0.011,2017-10-14 06:55:00,2017-10-14 10:25:00,211
"ARM",2017,92,0.02,2017-04-14 12:55:00,2017-04-14 14:15:00,81
"ARM",2017,96,0.008,2017-04-18 08:55:00,2017-04-18 09:40:00,46
"ARM",2017,102,0.018,2017-04-30 08:55:00,2017-04-30 17:00:00,486
"ARM",2017,106,0.028,2017-05-10 06:50:00,2017-05-10 11:10:00,261
"ARM",2017,108,0.05,2017-05-16 20:00:00,2017-05-17 15:35:00,1176
"ARM",2017,110,0.019,2017-05-18 22:25:00,2017-05-19 00:50:00,146
"ARM",2017,112,0.024,2017-05-19 21:40:00,2017-05-20 08:20:00,641
"ARM",2017,116,0.009,2017-05-27 09:10:00,2017-05-27 10:20:00,71
"ARM",2017,118,0.009,2017-06-02 03:40:00,2017-06-02 03:50:00,11
"ARM",2017,122,0.035,2017-06-14 00:10:00,2017-06-14 08:50:00,521
"ARM",2017,126,0.055,2017-06-16 20:50:00,2017-06-16 21:20:00,31
"ARM",2017,128,0.014,2017-06-23 00:40:00,2017-06-23 01:10:00,31
"ARM",2017,134,0.024,2017-08-15 10:10:00,2017-08-15 11:10:00,61
"ARM",2017,136,0.022,2017-08-16 10:20:00,2017-08-16 10:35:00,16
"ARM",2017,138,0.013,2017-08-20 02:40:00,2017-08-20 04:10:00,91
"ARM",2017,140,0.075,2017-08-21 02:20:00,2017-08-21 08:35:00,376
"ARM",2017,142,0.013,2017-08-21 18:05:00,2017-08-21 22:30:00,266
"ARM",2017,146,0.021,2017-09-16 22:35:00,2017-09-17 00:10:00,96
"ARM",2017,150,0.029,2017-09-25 12:50:00,2017-09-25 17:15:00,266
"ARM",2017,154,0.011,2017-10-02 03:10:00,2017-10-02 11:40:00,511
"ARM",2017,160,0.035,2017-10-06 21:45:00,2017-10-07 11:05:00,801
"ARM",2017,162,0.016,2017-10-10 02:55:00,2017-10-10 05:30:00,156
"ARM",2017,164,0.011,2017-10-14 06:55:00,2017-10-14 10:25:00,211
"ARM",2018,4,0.01,2018-05-01 19:45:00,2018-05-01 20:35:00,51
"ARM",2018,6,0.021,2018-05-02 19:40:00,2018-05-02 20:45:00,66
"ARM",2018,8,0.013,2018-05-03 16:20:00,2018-05-03 17:45:00,86
"ARM",2018,14,0.01,2018-05-29 17:00:00,2018-05-29 19:00:00,121
"ARM",2018,16,0.056,2018-06-02 01:45:00,2018-06-02 05:25:00,221
"ARM",2018,20,0.012,2018-06-10 07:05:00,2018-06-10 08:55:00,111
"ARM",2018,24,0.011,2018-06-11 10:10:00,2018-06-11 11:15:00,66
"ARM",2018,26,0.024,2018-06-11 18:15:00,2018-06-11 19:35:00,81
"ARM",2018,30,0.032,2018-06-19 02:00:00,2018-06-19 09:30:00,451
"ARM",2018,36,0.012,2018-06-24 18:20:00,2018-06-24 18:45:00,26
"ARM",2018,38,0.014,2018-06-25 13:35:00,2018-06-25 21:30:00,476
"ARM",2018,42,0.025,2018-06-30 18:00:00,2018-07-01 02:10:00,491
"ARM",2018,54,0.038,2018-08-14 20:15:00,2018-08-14 23:20:00,186
"ARM",2018,56,0.01,2018-08-16 07:40:00,2018-08-16 08:50:00,71
"ARM",2018,58,0.144,2018-08-19 18:25:00,2018-08-20 07:35:00,791
"ARM",2018,66,0.011,2018-08-26 23:30:00,2018-08-27 01:40:00,131
"ARM",2018,68,0.01,2018-08-28 11:30:00,2018-08-28 15:10:00,221
"ARM",2018,70,0.04,2018-08-31 21:40:00,2018-09-01 06:55:00,556
"ARM",2018,72,0.02,2018-09-01 22:55:00,2018-09-02 07:10:00,496
"ARM",2018,74,0.009,2018-09-03 00:45:00,2018-09-03 02:30:00,106
"ARM",2018,78,0.018,2018-09-04 22:10:00,2018-09-05 08:55:00,646
"ARM",2018,80,0.01,2018-09-07 04:50:00,2018-09-07 06:55:00,126
"ARM",2018,84,0.014,2018-09-20 20:40:00,2018-09-21 00:30:00,231
"ARM",2018,86,0.012,2018-09-25 09:50:00,2018-09-25 12:10:00,141
"ARM",2018,94,0.009,2018-10-07 12:45:00,2018-10-07 16:10:00,206
"ARM",2018,98,0.021,2018-10-08 16:55:00,2018-10-08 18:30:00,96
"ARM",2018,104,0.01,2018-05-01 19:45:00,2018-05-01 20:35:00,51
"ARM",2018,106,0.021,2018-05-02 19:40:00,2018-05-02 20:45:00,66
"ARM",2018,108,0.013,2018-05-03 16:20:00,2018-05-03 17:45:00,86
"ARM",2018,114,0.01,2018-05-29 17:00:00,2018-05-29 19:00:00,121
"ARM",2018,116,0.056,2018-06-02 01:45:00,2018-06-02 05:25:00,221
"ARM",2018,120,0.012,2018-06-10 07:05:00,2018-06-10 08:55:00,111
"ARM",2018,124,0.011,2018-06-11 10:10:00,2018-06-11 11:15:00,66
"ARM",2018,126,0.024,2018-06-11 18:15:00,2018-06-11 19:35:00,81
"ARM",2018,130,0.032,2018-06-19 02:00:00,2018-06-19 09:30:00,451
"ARM",2018,136,0.012,2018-06-24 18:20:00,2018-06-24 18:45:00,26
"ARM",2018,138,0.014,2018-06-25 13:35:00,2018-06-25 21:30:00,476
"ARM",2018,142,0.025,2018-06-30 18:00:00,2018-07-01 02:10:00,491
"ARM",2018,154,0.038,2018-08-14 20:15:00,2018-08-14 23:20:00,186
"ARM",2018,156,0.01,2018-08-16 07:40:00,2018-08-16 08:50:00,71
"ARM",2018,158,0.144,2018-08-19 18:25:00,2018-08-20 07:35:00,791
"ARM",2018,166,0.011,2018-08-26 23:30:00,2018-08-27 01:40:00,131
"ARM",2018,168,0.01,2018-08-28 11:30:00,2018-08-28 15:10:00,221
"ARM",2018,170,0.04,2018-08-31 21:40:00,2018-09-01 06:55:00,556
"ARM",2018,172,0.02,2018-09-01 22:55:00,2018-09-02 07:10:00,496
"ARM",2018,174,0.009,2018-09-03 00:45:00,2018-09-03 02:30:00,106
"ARM",2018,178,0.018,2018-09-04 22:10:00,2018-09-05 08:55:00,646
"ARM",2018,180,0.01,2018-09-07 04:50:00,2018-09-07 06:55:00,126
"ARM",2018,184,0.014,2018-09-20 20:40:00,2018-09-21 00:30:00,231
"ARM",2018,186,0.012,2018-09-25 09:50:00,2018-09-25 12:10:00,141
"ARM",2018,194,0.009,2018-10-07 12:45:00,2018-10-07 16:10:00,206
"ARM",2018,198,0.021,2018-10-08 16:55:00,2018-10-08 18:30:00,96
"ARM",2019,4,0.021,2019-04-27 01:45:00,2019-04-27 04:30:00,166
"ARM",2019,10,0.027,2019-05-08 03:55:00,2019-05-08 08:15:00,261
"ARM",2019,24,0.052,2019-05-23 22:25:00,2019-05-24 06:00:00,456
"ARM",2019,26,0.008,2019-05-26 01:25:00,2019-05-26 02:40:00,76
"ARM",2019,28,0.008,2019-05-27 00:10:00,2019-05-27 05:25:00,316
"ARM",2019,30,0.024,2019-05-28 03:05:00,2019-05-28 07:25:00,261
"ARM",2019,34,0.01,2019-06-03 11:45:00,2019-06-03 16:00:00,256
"ARM",2019,40,0.04,2019-06-18 14:45:00,2019-06-18 18:15:00,211
"ARM",2019,50,0.038,2019-07-03 18:50:00,2019-07-03 21:05:00,136
"ARM",2019,52,0.06,2019-07-16 05:30:00,2019-07-16 07:10:00,101
"ARM",2019,56,0.016,2019-07-31 06:05:00,2019-07-31 10:55:00,291
"ARM",2019,58,0.051,2019-08-11 07:10:00,2019-08-11 10:20:00,191
"ARM",2019,60,0.009,2019-08-12 04:15:00,2019-08-12 05:05:00,51
"ARM",2019,62,0.01,2019-08-18 05:20:00,2019-08-18 07:05:00,106
"ARM",2019,64,0.03,2019-08-21 06:40:00,2019-08-21 07:55:00,76
"ARM",2019,66,0.008,2019-08-26 09:30:00,2019-08-26 15:45:00,376
"ARM",2019,74,0.02,2019-09-10 03:25:00,2019-09-10 08:25:00,301
"ARM",2019,76,0.011,2019-09-12 14:55:00,2019-09-12 15:05:00,11
"ARM",2019,84,0.033,2019-09-19 07:10:00,2019-09-19 08:40:00,91
"ARM",2019,86,0.064,2019-09-21 22:00:00,2019-09-22 09:35:00,696
"ARM",2019,88,0.029,2019-09-24 20:30:00,2019-09-24 23:00:00,151
"ARM",2019,90,0.007,2019-09-28 17:05:00,2019-09-28 17:40:00,36
"ARM",2019,94,0.048,2019-10-01 15:05:00,2019-10-01 22:40:00,456
"ARM",2019,98,0.014,2019-10-05 07:50:00,2019-10-05 08:25:00,36
"ARM",2019,102,0.015,2019-10-10 04:15:00,2019-10-10 07:00:00,166
"ARM",2019,112,0.021,2019-04-27 01:45:00,2019-04-27 04:30:00,166
"ARM",2019,118,0.027,2019-05-08 03:55:00,2019-05-08 08:15:00,261
"ARM",2019,132,0.052,2019-05-23 22:25:00,2019-05-24 06:00:00,456
"ARM",2019,134,0.008,2019-05-26 01:25:00,2019-05-26 02:40:00,76
"ARM",2019,136,0.008,2019-05-27 00:10:00,2019-05-27 05:25:00,316
"ARM",2019,138,0.024,2019-05-28 03:05:00,2019-05-28 07:25:00,261
"ARM",2019,142,0.01,2019-06-03 11:45:00,2019-06-03 16:00:00,256
"ARM",2019,148,0.04,2019-06-18 14:45:00,2019-06-18 18:15:00,211
"ARM",2019,158,0.038,2019-07-03 18:50:00,2019-07-03 21:05:00,136
"ARM",2019,160,0.06,2019-07-16 05:30:00,2019-07-16 07:10:00,101
"ARM",2019,164,0.016,2019-07-31 06:05:00,2019-07-31 10:55:00,291
"ARM",2019,166,0.051,2019-08-11 07:10:00,2019-08-11 10:20:00,191
"ARM",2019,168,0.009,2019-08-12 04:15:00,2019-08-12 05:05:00,51
"ARM",2019,170,0.01,2019-08-18 05:20:00,2019-08-18 07:05:00,106
"ARM",2019,172,0.03,2019-08-21 06:40:00,2019-08-21 07:55:00,76
"ARM",2019,174,0.008,2019-08-26 09:30:00,2019-08-26 15:45:00,376
"ARM",2019,182,0.02,2019-09-10 03:25:00,2019-09-10 08:25:00,301
"ARM",2019,184,0.011,2019-09-12 14:55:00,2019-09-12 15:05:00,11
"ARM",2019,192,0.033,2019-09-19 07:10:00,2019-09-19 08:40:00,91
"ARM",2019,194,0.064,2019-09-21 22:00:00,2019-09-22 09:35:00,696
"ARM",2019,196,0.029,2019-09-24 20:30:00,2019-09-24 23:00:00,151
"ARM",2019,198,0.007,2019-09-28 17:05:00,2019-09-28 17:40:00,36
"ARM",2019,202,0.048,2019-10-01 15:05:00,2019-10-01 22:40:00,456
"ARM",2019,206,0.014,2019-10-05 07:50:00,2019-10-05 08:25:00,36
"ARM",2019,210,0.015,2019-10-10 04:15:00,2019-10-10 07:00:00,166
"ARM",2020,10,0.008,2020-05-14 12:35:00,2020-05-14 14:00:00,86
"ARM",2020,12,0.017,2020-05-16 21:30:00,2020-05-16 21:50:00,21
"ARM",2020,16,0.011,2020-05-23 00:50:00,2020-05-23 01:45:00,56
"ARM",2020,18,0.027,2020-05-24 07:05:00,2020-05-24 08:15:00,71
"ARM",2020,20,0.007,2020-05-25 21:05:00,2020-05-25 21:20:00,16
"ARM",2020,26,0.014,2020-06-09 21:45:00,2020-06-09 22:40:00,56
"ARM",2020,34,0.022,2020-07-01 02:15:00,2020-07-01 04:50:00,156
"ARM",2020,42,0.041,2020-07-23 08:45:00,2020-07-23 10:35:00,111
"ARM",2020,44,0.013,2020-07-26 10:35:00,2020-07-26 12:20:00,106
"ARM",2020,48,0.009,2020-07-29 23:15:00,2020-07-29 23:55:00,41
"ARM",2020,54,0.013,2020-09-07 21:15:00,2020-09-08 01:40:00,266
"ARM",2020,56,0.034,2020-09-08 14:50:00,2020-09-09 12:00:00,1271
"ARM",2020,70,0.008,2020-05-14 12:35:00,2020-05-14 14:00:00,86
"ARM",2020,72,0.017,2020-05-16 21:30:00,2020-05-16 21:50:00,21
"ARM",2020,76,0.011,2020-05-23 00:50:00,2020-05-23 01:45:00,56
"ARM",2020,78,0.027,2020-05-24 07:05:00,2020-05-24 08:15:00,71
"ARM",2020,80,0.007,2020-05-25 21:05:00,2020-05-25 21:20:00,16
"ARM",2020,86,0.014,2020-06-09 21:45:00,2020-06-09 22:40:00,56
"ARM",2020,94,0.022,2020-07-01 02:15:00,2020-07-01 04:50:00,156
"ARM",2020,102,0.041,2020-07-23 08:45:00,2020-07-23 10:35:00,111
"ARM",2020,104,0.013,2020-07-26 10:35:00,2020-07-26 12:20:00,106
"ARM",2020,108,0.009,2020-07-29 23:15:00,2020-07-29 23:55:00,41
"ARM",2020,114,0.013,2020-09-07 21:15:00,2020-09-08 01:40:00,266
"ARM",2020,116,0.034,2020-09-08 14:50:00,2020-09-09 12:00:00,1271
"ARM",2021,8,0.033,2021-05-08 21:20:00,2021-05-09 01:20:00,241
"ARM",2021,18,0.022,2021-05-27 03:45:00,2021-05-27 04:50:00,66
"ARM",2021,22,0.019,2021-06-18 23:35:00,2021-06-19 00:30:00,56
"ARM",2021,24,0.011,2021-06-20 02:10:00,2021-06-20 07:55:00,346
"ARM",2021,26,0.008,2021-06-24 03:55:00,2021-06-24 04:20:00,26
"ARM",2021,34,0.012,2021-07-07 04:00:00,2021-07-07 06:45:00,166
"ARM",2021,38,0.06,2021-07-10 00:00:00,2021-07-10 03:00:00,181
"ARM",2021,40,0.008,2021-07-10 15:20:00,2021-07-10 15:45:00,26
"ARM",2021,48,0.078,2021-07-30 20:30:00,2021-07-31 05:40:00,551
"ARM",2021,54,0.01,2021-08-08 00:35:00,2021-08-08 01:50:00,76
"ARM",2021,60,0.049,2021-08-31 01:10:00,2021-08-31 07:55:00,406
"ARM",2021,66,0.047,2021-09-30 01:40:00,2021-09-30 04:50:00,191
"ARM",2021,68,0.027,2021-10-13 02:30:00,2021-10-13 04:55:00,146
"ARM",2021,70,0.038,2021-10-24 01:50:00,2021-10-24 16:30:00,881
"ARM",2021,78,0.033,2021-05-08 21:20:00,2021-05-09 01:20:00,241
"ARM",2021,88,0.022,2021-05-27 03:45:00,2021-05-27 04:50:00,66
"ARM",2021,92,0.019,2021-06-18 23:35:00,2021-06-19 00:30:00,56
"ARM",2021,94,0.011,2021-06-20 02:10:00,2021-06-20 07:55:00,346
"ARM",2021,96,0.008,2021-06-24 03:55:00,2021-06-24 04:20:00,26
"ARM",2021,104,0.012,2021-07-07 04:00:00,2021-07-07 06:45:00,166
"ARM",2021,108,0.06,2021-07-10 00:00:00,2021-07-10 03:00:00,181
"ARM",2021,110,0.008,2021-07-10 15:20:00,2021-07-10 15:45:00,26
"ARM",2021,118,0.078,2021-07-30 20:30:00,2021-07-31 05:40:00,551
"ARM",2021,124,0.01,2021-08-08 00:35:00,2021-08-08 01:50:00,76
"ARM",2021,130,0.049,2021-08-31 01:10:00,2021-08-31 07:55:00,406
"ARM",2021,136,0.047,2021-09-30 01:40:00,2021-09-30 04:50:00,191
"ARM",2021,138,0.027,2021-10-13 02:30:00,2021-10-13 04:55:00,146
"ARM",2021,140,0.038,2021-10-24 01:50:00,2021-10-24 16:30:00,881
"EIA",2016,8,0.014,2016-03-23 22:40:00,2016-03-24 00:00:00,81
"EIA",2016,12,0.027,2016-04-05 23:05:00,2016-04-06 01:55:00,171
"EIA",2016,20,0.008,2016-04-27 22:25:00,2016-04-27 23:25:00,61
"EIA",2016,22,0.013,2016-04-30 09:45:00,2016-04-30 14:10:00,266
"EIA",2016,28,0.01,2016-05-09 17:50:00,2016-05-09 18:45:00,56
"EIA",2016,36,0.008,2016-05-27 22:55:00,2016-05-28 03:35:00,281
"EIA",2016,38,0.009,2016-05-28 13:55:00,2016-05-28 14:05:00,11
"EIA",2016,42,0.01,2016-05-31 20:05:00,2016-05-31 20:45:00,41
"EIA",2016,44,0.015,2016-06-04 01:45:00,2016-06-04 02:00:00,16
"EIA",2016,46,0.013,2016-06-04 18:15:00,2016-06-04 19:20:00,66
"EIA",2016,56,0.008,2016-06-14 20:20:00,2016-06-14 22:25:00,126
"EIA",2016,60,0.129,2016-06-22 00:30:00,2016-06-22 08:45:00,496
"EIA",2016,64,0.02,2016-06-26 03:00:00,2016-06-26 05:15:00,136
"EIA",2016,66,0.014,2016-06-30 02:15:00,2016-06-30 07:45:00,331
"EIA",2016,68,0.007,2016-07-06 02:35:00,2016-07-06 02:45:00,11
"EIA",2016,70,0.008,2016-07-10 11:35:00,2016-07-10 13:15:00,101
"EIA",2016,72,0.012,2016-07-12 01:45:00,2016-07-12 04:30:00,166
"EIA",2016,74,0.015,2016-07-17 05:20:00,2016-07-17 06:50:00,91
"EIA",2016,78,0.021,2016-07-22 00:30:00,2016-07-22 01:40:00,71
"EIA",2016,82,0.03,2016-08-04 20:05:00,2016-08-04 20:50:00,46
"EIA",2016,86,0.11,2016-08-11 19:50:00,2016-08-11 23:50:00,241
"EIA",2016,92,0.012,2016-08-24 02:10:00,2016-08-24 07:00:00,291
"EIA",2016,96,0.008,2016-08-26 23:55:00,2016-08-27 03:20:00,206
"EIA",2016,98,0.062,2016-09-07 08:15:00,2016-09-08 02:05:00,1071
"EIA",2016,102,0.031,2016-09-15 23:25:00,2016-09-16 01:35:00,131
"EIA",2016,104,0.062,2016-09-23 03:00:00,2016-09-23 05:20:00,141
"EIA",2016,108,0.029,2016-10-26 04:10:00,2016-10-26 07:15:00,186
"EIA",2016,110,0.019,2016-11-02 00:20:00,2016-11-02 06:30:00,371
"EIA",2016,118,0.014,2016-03-23 22:40:00,2016-03-24 00:00:00,81
"EIA",2016,122,0.027,2016-04-05 23:05:00,2016-04-06 01:55:00,171
"EIA",2016,130,0.008,2016-04-27 22:25:00,2016-04-27 23:25:00,61
"EIA",2016,132,0.013,2016-04-30 09:45:00,2016-04-30 14:10:00,266
"EIA",2016,138,0.01,2016-05-09 17:50:00,2016-05-09 18:45:00,56
"EIA",2016,146,0.008,2016-05-27 22:55:00,2016-05-28 03:35:00,281
"EIA",2016,148,0.009,2016-05-28 13:55:00,2016-05-28 14:05:00,11
"EIA",2016,152,0.01,2016-05-31 20:05:00,2016-05-31 20:45:00,41
"EIA",2016,154,0.015,2016-06-04 01:45:00,2016-06-04 02:00:00,16
"EIA",2016,156,0.013,2016-06-04 18:15:00,2016-06-04 19:20:00,66
"EIA",2016,166,0.008,2016-06-14 20:20:00,2016-06-14 22:25:00,126
"EIA",2016,170,0.129,2016-06-22 00:30:00,2016-06-22 08:45:00,496
"EIA",2016,174,0.02,2016-06-26 03:00:00,2016-06-26 05:15:00,136
"EIA",2016,176,0.014,2016-06-30 02:15:00,2016-06-30 07:45:00,331
"EIA",2016,178,0.007,2016-07-06 02:35:00,2016-07-06 02:45:00,11
"EIA",2016,180,0.008,2016-07-10 11:35:00,2016-07-10 13:15:00,101
"EIA",2016,182,0.012,2016-07-12 01:45:00,2016-07-12 04:30:00,166
"EIA",2016,184,0.015,2016-07-17 05:20:00,2016-07-17 06:50:00,91
"EIA",2016,188,0.021,2016-07-22 00:30:00,2016-07-22 01:40:00,71
"EIA",2016,192,0.03,2016-08-04 20:05:00,2016-08-04 20:50:00,46
"EIA",2016,196,0.11,2016-08-11 19:50:00,2016-08-11 23:50:00,241
"EIA",2016,202,0.012,2016-08-24 02:10:00,2016-08-24 07:00:00,291
"EIA",2016,206,0.008,2016-08-26 23:55:00,2016-08-27 03:20:00,206
"EIA",2016,208,0.062,2016-09-07 08:15:00,2016-09-08 02:05:00,1071
"EIA",2016,212,0.031,2016-09-15 23:25:00,2016-09-16 01:35:00,131
"EIA",2016,214,0.062,2016-09-23 03:00:00,2016-09-23 05:20:00,141
"EIA",2016,218,0.029,2016-10-26 04:10:00,2016-10-26 07:15:00,186
"EIA",2016,220,0.019,2016-11-02 00:20:00,2016-11-02 06:30:00,371
"EIA",2017,14,0.014,2017-04-15 17:55:00,2017-04-15 22:55:00,301
"EIA",2017,22,0.01,2017-04-30 15:30:00,2017-04-30 21:05:00,336
"EIA",2017,24,0.016,2017-05-10 08:55:00,2017-05-10 15:40:00,406
"EIA",2017,28,0.015,2017-05-17 17:05:00,2017-05-17 18:40:00,96
"EIA",2017,30,0.009,2017-05-19 03:15:00,2017-05-19 07:50:00,276
"EIA",2017,32,0.016,2017-05-26 10:20:00,2017-05-26 12:00:00,101
"EIA",2017,38,0.019,2017-06-14 05:50:00,2017-06-14 11:55:00,366
"EIA",2017,44,0.009,2017-06-17 00:05:00,2017-06-17 00:15:00,11
"EIA",2017,48,0.01,2017-06-23 01:35:00,2017-06-23 01:55:00,21
"EIA",2017,50,0.013,2017-06-28 04:55:00,2017-06-28 06:35:00,101
"EIA",2017,54,0.015,2017-07-10 03:40:00,2017-07-10 04:40:00,61
"EIA",2017,60,0.023,2017-07-20 22:50:00,2017-07-21 00:50:00,121
"EIA",2017,62,0.01,2017-07-22 04:05:00,2017-07-22 04:25:00,21
"EIA",2017,66,0.008,2017-08-03 09:20:00,2017-08-03 15:45:00,386
"EIA",2017,74,0.015,2017-08-21 19:50:00,2017-08-21 20:40:00,51
"EIA",2017,82,0.008,2017-10-22 00:10:00,2017-10-22 00:55:00,46
"EIA",2017,96,0.014,2017-04-15 17:55:00,2017-04-15 22:55:00,301
"EIA",2017,104,0.01,2017-04-30 15:30:00,2017-04-30 21:05:00,336
